6 Beskattningsregler och skattekontroll ;Innehållet//NN|NEU|SIN|DEF|NOM//nsubj//4 i//PP//case//3 detta//DT|NEU|SIN|DEF//det//3 kapitel//NN|NEU|SIN|IND|NOM//nmod//0 bygger//VB|PRS|AKT//ROOT//4 i//PP//case//7 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 delar//NN|UTR|PLU|IND|NOM//obl//4 på//PP//case//10 Riksskatteverkets//PM|GEN//nmod:poss//10 Handledning//NN|UTR|SIN|IND|NOM//nmod//7 för//PP//case//12 punktskatter//NN|UTR|PLU|IND|NOM//nmod//10 1997//RG|NOM//nummod//12 .//MAD//punct//4
11 Handel med sprit för tekniska m.fl. ändamål;"Tulltaxenummer//NN|UTR|PLU|IND|NOM//nsubj//10 22.07//RG|NOM//nummod//0 i//PP//case//3 tulltaxan//NN|UTR|SIN|DEF|NOM//obl//0 enligt//PP//case//5 den//DT|UTR|SIN|DEF//det//9 ej//AB//advmod//7 längre//AB|KOM//advmod//8 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 tulltaxelagen//NN|UTR|SIN|DEF|NOM//obl//10 omfattade//VB|PRT|AKT//ROOT//10 vad//HP|NEU|SIN|IND//obj//10 som//HP|-|-|-//nsubj:pass//15 i//PP//case//14 tullsammanhang//NN|NEU|SIN|IND|NOM//obl//15 benämns//VB|PRS|SFO//acl:relcl//11 som//KN//mark//19 ”//PAD//punct//19 odenaturerad//PC|PRF|UTR|SIN|IND|NOM//amod//19 etylalkohol//NN|UTR|SIN|IND|NOM//xcomp//15 med//PP//case//22 en//DT|UTR|SIN|IND//det//22 alkoholhalt//NN|UTR|SIN|IND|NOM//obl//15 av//PP//case//26 minst//AB|SUV//advmod//25 80//RG|NOM//nummod//26 volymprocent//NN|UTR|PLU|IND|NOM//nmod//22 ;//MID//punct//11"
11 Handel med sprit för tekniska m.fl. ändamål;etylalkohol//NN|UTR|SIN|IND|NOM//appos//11 och//KN//cc//30 annan//JJ|POS|UTR|SIN|IND|NOM//conj//28 sprit//NN|UTR|SIN|IND|NOM//conj//28 ,//MID//punct//33 denaturerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//28 ,//MID//punct//36 oavsett//PP//case//36 alkoholhalt//NN|UTR|SIN|IND|NOM//conj//28 ”//PAD//punct//10 .//MAD//punct//39
11 Handel med sprit för tekniska m.fl. ändamål;"Tulltaxenummer//PM|NOM//parataxis//10 22.08//RG|NOM//nummod//39 B.//PM|NOM//nummod//39 1//RG|NOM//nummod//41 eller//KN//cc//44 B.//PM|NOM//conj//41 2//RG|NOM//nummod//41 avsåg//VB|PRT|AKT//conj//39 ”//RG|NOM//punct//46 odenaturerad//PC|PRF|UTR|SIN|IND|NOM//amod//49 etylalkohol//NN|UTR|SIN|IND|NOM//obj//46 med//PP//case//52 en//DT|UTR|SIN|IND//det//52 alkoholhalt//NN|UTR|SIN|IND|NOM//obl//46 av//PP//case//57 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//56 än//KN//fixed//54 80//RG|NOM//nummod//57 volymprocent//NN|UTR|PLU|IND|NOM//nmod//52 ;//MID//punct//39"
11 Handel med sprit för tekniska m.fl. ändamål;sprit//NN|UTR|SIN|IND|NOM//parataxis//39 ,//MID//punct//61 likör//NN|UTR|SIN|IND|NOM//conj//59 och//KN//cc//64 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 spritdrycker//NN|UTR|PLU|IND|NOM//conj//59 ”//PM|NOM//punct//39 .//MAD//punct//10
11 Handel med sprit för tekniska m.fl. ändamål;Som//KN//case//1 exempel//NN|NEU|SIN|IND|NOM//obl//10 på//PP//case//4 teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//4 sprit//NN|UTR|SIN|IND|NOM//nmod//1 kan//VB|PRS|AKT//aux//10 ,//MID//punct//8 förutom//PP//case//8 finsprit//NN|UTR|SIN|IND|NOM//obl//10 (//PAD//punct//10 sprit//NN|UTR|SIN|IND|NOM//ROOT//10 med//PP//case//13 en//DT|UTR|SIN|IND//det//13 alkoholhalt//NN|UTR|SIN|IND|NOM//obl//10 på//PP//case//16 95–96//RG|NOM//nummod//16 volymprocent//NN|UTR|PLU|IND|NOM//nmod//13 )//PAD//punct//10 ,//MID//punct//19 nämnas//VB|PRS|SFO//parataxis//10 absolut//AB|POS//advmod//21 alkohol//NN|UTR|SIN|IND|NOM//nsubj:pass//19 (//PAD//punct//23 sprit//NN|UTR|SIN|IND|NOM//parataxis//10 med//PP//case//27 en//DT|UTR|SIN|IND//det//27 alkoholhalt//NN|UTR|SIN|IND|NOM//amod//27 överstigande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//23 99,5//RG|NOM//nummod//29 volymprocent//NN|UTR|PLU|IND|NOM//obl//23 )//PAD//punct//23 .//MAD//punct//10
11 Handel med sprit för tekniska m.fl. ändamål;Vad//HP|NEU|SIN|IND//obj//16 beträffar//VB|PRS|AKT//cop//0 begreppet//NN|NEU|SIN|DEF|NOM//nmod//4 alkoholhaltigt//JJ|POS|NEU|SIN|IND|NOM//amod//4 preparat//NN|NEU|SIN|IND|NOM//appos//0  //_SP////4 förstås//VB|PRS|SFO//advmod//0 med//PP//case//8 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//0 enligt//PP//case//11 1//RG|NOM//nummod//11 §//NN|AN//nmod//14 andra//RO|NOM//amod//13 stycket//NN|NEU|SIN|DEF|NOM//nmod//14 LFT//PM|NOM//nmod//8 ”//PAD//punct//0 vara//NN|UTR|SIN|IND|NOM//ROOT//16 som//HP|-|-|-//nsubj//18 innehåller//VB|PRS|AKT//acl:relcl//16 mer//AB|KOM//advmod//18 än//KN//case//23 1,8//RG|NOM//nummod//22 viktprocent//NN|UTR|PLU|IND|NOM//nmod//23 etylalkohol//NN|UTR|SIN|IND|NOM//obl//18 och//KN//cc//28 som//HP|-|-|-//nsubj//28 inte//AB//advmod//28 är//VB|PRS|AKT//cop//28 hänförlig//JJ|POS|UTR|SIN|IND|NOM//conj//18 till//PP//case//31 tulltaxenummer//NN|NEU|SIN|IND|NOM//nmod//31 22.03–22.07//NN|NEU|PLU|IND|GEN//obl//28 eller//KN//cc//33 22.08//RG|NOM//conj//31 B.//PM|NOM//obl//28 1//RG|NOM//nummod//34 eller//KN//cc//37 B.//PM|NOM//conj//34 2//RG|NOM//obl//28 och//KN//cc//44 inte//AB//advmod//44 heller//AB//advmod//44 är//VB|PRS|AKT//cop//44 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//44 läkemedel//NN|NEU|SIN|IND|NOM//conj//16 som//HP|-|-|-//nsubj:pass//46 omfattas//VB|PRS|SFO//acl:relcl//44 av//PP//case//48 läkemedelslagen//NN|UTR|SIN|DEF|NOM//obl:agent//46 (//PAD//punct//50 1992:859//RG|NOM//appos//48 )//PAD//punct//50 ”//PM|NOM//punct//16 .//MAD//punct//16
11 Handel med sprit för tekniska m.fl. ändamål;Tulltaxenummer//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//2 22.03–22.06//RG|GEN//nummod//0 omfattade//VB|PRT|AKT//ROOT//2 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 slag//NN|NEU|PLU|IND|NOM//obj//2 av//PP//case//7 alkoholhaltiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 drycker//NN|UTR|PLU|IND|NOM//nmod//4 .//MAD//punct//2
11 Handel med sprit för tekniska m.fl. ändamål;Som//KN//case//1 exempel//NN|NEU|SIN|IND|NOM//obl//12 på//PP//case//4 alkoholhaltiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 preparat//NN|NEU|PLU|IND|NOM//nmod//1 som//HP|-|-|-//nsubj//8 inte//AB//advmod//8 är//VB|PRS|AKT//cop//8 avsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//4 för//PP//case//10 förtäring//NN|UTR|SIN|IND|NOM//obl//8 kan//VB|PRS|AKT//aux//12 nämnas//VB|INF|SFO//advcl//28 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 färger//NN|UTR|PLU|IND|NOM//nsubj:pass//12 ,//MID//punct//16 förtunningar//NN|UTR|PLU|IND|NOM//conj//14 ,//MID//punct//18 rengöringsmedel//NN|NEU|PLU|IND|NOM//conj//14 ,//MID//punct//20 kosmetika//NN|UTR|SIN|IND|NOM//conj//14 och//KN//cc//22 köldbärare//NN|UTR|PLU|IND|NOM//conj//14 för//PP//case//24 kylanläggningar//NN|UTR|PLU|IND|NOM//nmod//22 .//MAD//punct//12
11 Handel med sprit för tekniska m.fl. ändamål;Vidare//AB|KOM//punct//12 kan//VB|PRS|AKT//aux//28 nämnas//VB|INF|SFO//ROOT//28 brännvätskor//NN|UTR|PLU|IND|NOM//nsubj:pass//28 och//KN//cc//31 bilvårdsmedel//NN|NEU|PLU|IND|NOM//conj//29 ,//MID//punct//34 såsom//KN//mark//34 karburatorsprit//NN|UTR|SIN|IND|NOM//advcl//28 och//KN//cc//36 spolarvätska//NN|UTR|SIN|IND|NOM//conj//34 ,//MID//punct//40 samt//KN//cc//40 etanolhaltiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 drivmedel//NN|NEU|SIN|IND|NOM//conj//34 .//MAD//punct//28
11 Handel med sprit för tekniska m.fl. ändamål;Bland//PP//case//2 de//DT|UTR/NEU|PLU|DEF//det//2 preparat//NN|NEU|PLU|IND|NOM//obl//9 som//HP|-|-|-//nsubj//6 motsatsvis//AB//advmod//6 är//VB|PRS|AKT//cop//6 avsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//2 för//PP//case//8 förtäring//NN|UTR|SIN|IND|NOM//obl//6 finns//VB|PRS|SFO//advcl//52 bl.a.//AB|AN//advmod//9 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 sammansatta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 alkoholhaltiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 beredningar//NN|UTR|PLU|IND|NOM//nsubj//9 (//PAD//punct//14 som//KN//mark//17 aromer//NN|UTR|PLU|IND|NOM//appos//14 )//PAD//punct//14 för//PP//case//20 framställning//NN|UTR|SIN|IND|NOM//obl//9 av//PP//case//23 exempelvis//AB//advmod//23 läskedrycker//NN|UTR|PLU|IND|NOM//nmod//20 .//MAD//punct//9
11 Handel med sprit för tekniska m.fl. ändamål;Vidare//AB|KOM//advmod//27 kan//VB|PRS|AKT//aux//27 nämnas//VB|INF|SFO//parataxis//9 alkoholhaltig//JJ|POS|UTR|SIN|IND|NOM//amod//29 lag//NN|UTR|SIN|IND|NOM//nsubj:pass//27 med//PP//case//31 frukt//NN|UTR|SIN|IND|NOM//nmod//29 i//PP//advmod//27 (//PAD//punct//32 som//KN//mark//36 exempelvis//AB//advmod//36 produkten//NN|UTR|SIN|DEF|NOM//appos//27 ”//RG|NOM//punct//38 aprikoser//NN|UTR|PLU|IND|NOM//conj//36 i//PP//case//40 brandy//NN|UTR|SIN|IND|NOM//nmod//38 ”//PM|NOM//punct//27 )//PAD//punct//27 ,//MID//punct//44 hallonsylt//NN|UTR|SIN|IND|NOM//parataxis//9 med//PP//case//46 konjak//NN|UTR|SIN|IND|NOM//nmod//44 och//KN//cc//48 punschpraliner//NN|UTR|PLU|IND|NOM//conj//46 .//MAD//punct//9
11 Handel med sprit för tekniska m.fl. ändamål;Dessutom//AB//advmod//52 kan//VB|PRS|AKT//aux//52 nämnas//VB|INF|SFO//ROOT//52 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 kosttillskott//NN|NEU|PLU|IND|NOM//nsubj:pass//52 .//MAD//punct//52
11 Handel med sprit för tekniska m.fl. ändamål;Enligt//PP//case//2 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 direktiv//NN|NEU|PLU|IND|NOM//obl//3 behöver//VB|PRS|AKT//aux//11 definitionerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//11 av//PP//case//7 teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//7 sprit//NN|UTR|SIN|IND|NOM//nmod//4 och//KN//cc//10 alkoholhaltiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 preparat//NN|NEU|PLU|IND|NOM//conj//7 ses//VB|PRS|SFO//ROOT//11 över//PL//compound:prt//11 bl.a.//AB|AN//advmod//11 med//PP//case//15 anledning//NN|UTR|SIN|IND|NOM//obl//11 av//PP//mark//19 att//SN//mark//19 begreppen//NN|NEU|PLU|DEF|NOM//nsubj:pass//19 definieras//VB|PRS|SFO//advcl//11 delvis//AB//advmod//19 med//PP//case//24 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//21 i//PP//fixed//21 tulltaxan//NN|UTR|SIN|DEF|NOM//obl//19 enligt//PP//case//26 den//DT|UTR|SIN|DEF//obl//27 upphävda//PC|PRF|UTR/NEU|SIN|DEF|NOM//advcl//19 tulltaxelagen//NN|UTR|SIN|DEF|NOM//obj//27 .//MAD//punct//11
11 Handel med sprit för tekniska m.fl. ändamål;Att//IE//mark//32 överhuvudtaget//AB//nsubj//32 ha//VB|INF|AKT//csubj//40 en//DT|UTR|SIN|IND//det//34 hänvisning//NN|UTR|SIN|IND|NOM//obj//32 till//PP//case//36 tulltaxebestämmelser//NN|UTR|PLU|IND|NOM//nmod//34 kan//VB|PRS|AKT//aux//40 enligt//PP//case//39 direktiven//NN|NEU|PLU|DEF|NOM//obl//40 ifrågasättas//VB|PRS|SFO//parataxis//11 ,//MID//punct//48 bl.a.//AB|AN//advmod//48 eftersom//SN//mark//48 en//DT|UTR|SIN|IND//det//46 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//46 koppling//NN|UTR|SIN|IND|NOM//nsubj//48 kan//VB|PRS|AKT//aux//48 medföra//VB|INF|AKT//advcl//40 att//SN//mark//61 produkter//NN|UTR|PLU|IND|NOM//nsubj:pass//61 som//HP|-|-|-//nsubj//57 med//PP//mark//57 hänsyn//NN|UTR|SIN|IND|NOM//fixed//52 till//PP//fixed//52 exempelvis//AB//advmod//57 en//DT|UTR|SIN|IND//det//57 låg//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//50 missbruksrisk//NN|UTR|SIN|IND|NOM//nsubj//57 inte//AB//advmod//61 borde//VB|PRT|AKT//aux//61 underkastas//VB|INF|SFO//ccomp//48 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//63 kontroll//NN|UTR|SIN|IND|NOM//obl//61 ändå//AB//advmod//68 kan//VB|PRS|AKT//aux//68 komma//VB|INF|AKT//aux//68 att//IE//mark//68 omfattas//VB|INF|SFO//conj//11 av//PP//case//71 t.ex.//AB|AN//advmod//71 krav//NN|NEU|PLU|IND|NOM//obl:agent//68 på//PP//case//73 tillstånd//NN|NEU|SIN|IND|NOM//nmod//71 .//MAD//punct//11
11 Handel med sprit för tekniska m.fl. ändamål;För//PP//mark//80 det//DT|NEU|SIN|DEF//fixed//75 fall//NN|NEU|SIN|IND|NOM//fixed//75 att//SN//mark//80 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//80 anses//VB|PRS|SFO//conj//11 att//SN//mark//87 en//DT|UTR|SIN|IND//det//83 koppling//NN|UTR|SIN|IND|NOM//nsubj//87 till//PP//case//85 tulltaxebestämmelser//NN|UTR|PLU|IND|NOM//nmod//83 bör//VB|PRS|AKT//aux//87 finnas//VB|INF|SFO//ccomp//80 även//AB//advmod//89 fortsättningsvis//AB//advmod//87 bör//VB|PRS|AKT//advcl//87 ,//MID//punct//93 enligt//PP//case//93 direktiven//NN|NEU|PLU|DEF|NOM//obl//90 ,//MID//punct//93 utgångspunkten//NN|UTR|SIN|DEF|NOM//nsubj//96 vara//VB|INF|AKT//cop//100 den//DT|UTR|SIN|DEF//nsubj//96 numera//AB//advmod//96 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//100 tulltaxan//NN|UTR|SIN|DEF|NOM//xcomp//11 .//MAD//punct//11
11 Handel med sprit för tekniska m.fl. ändamål;Denna//DT|UTR|SIN|DEF//det//103 tulltaxa//NN|UTR|SIN|IND|NOM//nsubj//117 ,//MID//punct//103 som//HP|-|-|-//nsubj//106 brukar//VB|PRS|AKT//acl:relcl//103 benämnas//VB|INF|SFO//xcomp//106 EG//PM|NOM//nsubj:pass//107 ://MID//punct//108 s//PP//nummod//111 tulltaxa//NN|UTR|SIN|IND|NOM//conj//103 eller//KN//cc//115 den//DT|UTR|SIN|DEF//det//115 gemensamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//115 tulltaxan//NN|UTR|SIN|DEF|NOM//conj//111 ,//MID//punct//103 finns//VB|PRS|SFO//parataxis//11 i//PP//case//120 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//120 förordning//NN|UTR|SIN|IND|NOM//obl//117 (//PAD//punct//120 EEG//NN|AN//appos//120 )//PAD//punct//122 nr//NN|AN//nmod//125 2658/87//RG|NOM//conj//120 av//PP//case//129 den//DT|UTR|SIN|DEF//det//129 23//RG|NOM//nummod//129 juli//NN|UTR|SIN|IND|NOM//nmod//125 1987//RG|NOM//nummod//129 om//PP//case//132 tulltaxe-//NN|NEU|-|-|SMS//nmod//125 och//KN//cc//134 statistiknomenklaturen//NN|UTR|SIN|DEF|NOM//conj//132 och//KN//cc//138 om//PP//case//138 Gemensamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//138 tulltaxan//NN|UTR|SIN|DEF|NOM//conj//132 .//MAD//punct//11
11 Handel med sprit för tekniska m.fl. ändamål;Tullbestämmelserna//NN|UTR|PLU|DEF|NOM//ROOT//0
11 Handel med sprit för tekniska m.fl. ändamål;Som//HP|-|-|-//mark//1 beskrivits//VB|SUP|SFO//advcl//8 närmare//AB|KOM//advmod//1 i//PP//case//5 avsnitt//NN|NEU|SIN|IND|NOM//nmod//5 4.2//RG|NOM//obl//1 var//VB|PRT|AKT//aux:pass//8 tulltaxelagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//8 utarbetad//PC|PRF|UTR|SIN|IND|NOM//ROOT//8 på//PP//case//14 grundval//NN|NEU|SIN|IND|NOM//fixed//9 av//PP//fixed//9 en//DT|UTR|SIN|IND//det//14 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//14 konvention//NN|UTR|SIN|IND|NOM//obl//8 rörande//PP//case//17 ett//DT|NEU|SIN|IND//det//17 system//NN|NEU|SIN|IND|NOM//nmod//14 för//PP//case//20 harmoniserad//PC|PRF|UTR|SIN|IND|NOM//amod//20 varubeskrivning//NN|UTR|SIN|IND|NOM//nmod//17 och//KN//cc//22 kodifiering//NN|UTR|SIN|IND|NOM//conj//20 (//PAD//punct//25 Harmonized//UO//compound//25 System//UO//appos//8 ,//MID//punct//27 HS-konventionen//NN|UTR|SIN|DEF|NOM//conj//25 )//PAD//punct//25 .//MAD//punct//31
11 Handel med sprit för tekniska m.fl. ändamål;Även//AB//advmod//31 EG//PM|NOM//conj//8 ://MID//punct//31 s//JJ|AN//nummod//34 tulltaxa//NN|UTR|SIN|IND|NOM//obl//36 är//VB|PRS|AKT//aux:pass//36 utarbetad//PC|PRF|UTR|SIN|IND|NOM//parataxis//31 på//PP//case//41 grundval//NN|NEU|SIN|IND|NOM//fixed//37 av//PP//fixed//37 denna//DT|UTR|SIN|DEF//det//41 konvention//NN|UTR|SIN|IND|NOM//obl//36 och//KN//cc//44 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//44 nomenklatur//NN|UTR|SIN|IND|NOM//conj//41 (//PAD//punct//44 systematiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//47 förteckning//NN|UTR|SIN|IND|NOM//appos//44 av//PP//case//49 varor//NN|UTR|PLU|IND|NOM//nmod//47 )//PAD//punct//44 .//MAD//punct//53
11 Handel med sprit för tekniska m.fl. ändamål;I//PP//case//53 EG//PM|NOM//conj//31 ://MID//punct//53 s//JJ|AN//nummod//56 tulltaxa//NN|UTR|SIN|IND|NOM//conj//31 har//VB|PRS|AKT//aux//62 emellertid//AB//advmod//62 HS-nomenklaturens//NN|UTR|SIN|DEF|GEN//nmod:poss//61 sexställiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//61 varuklassificeringssystem//NN|NEU|SIN|IND|NOM//nsubj:pass//62 byggts//VB|SUP|SFO//conj//8 på//PP//compound:prt//62 och//KN//cc//66 därigenom//AB//advmod//66 skapats//VB|SUP|SFO//conj//62 den//DT|UTR|SIN|DEF//det//70 s.k.//AB|AN//advmod//69 kombinerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//70 nomenklaturen//NN|UTR|SIN|DEF|NOM//nsubj:pass//66 (//PAD//punct//70 KN//PM|NOM//appos//70 )//PAD//punct//72 som//HP|-|-|-//nsubj:pass//76 skall//VB|PRS|AKT//aux//76 användas//VB|INF|SFO//acl:relcl//70 för//PP//case//80 bl.a.//AB|AN//advmod//80 statistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 ändamål//NN|NEU|PLU|IND|NOM//obl//76 .//MAD//punct//62
11 Handel med sprit för tekniska m.fl. ändamål;KN-numret//NN|NEU|SIN|DEF|NOM//nsubj//83 består//VB|PRS|AKT//parataxis//62 av//PP//case//85 HS-numret//NN|NEU|SIN|DEF|NOM//obl//83 samt//KN//cc//91 en//DT|UTR|SIN|IND//det//91 sjunde//RO|NOM//amod//91 och//KN//cc//90 åttonde//RO|NOM//conj//88 siffra//NN|UTR|SIN|IND|NOM//conj//85 .//MAD//punct//85
11 Handel med sprit för tekniska m.fl. ändamål;HS-numren//NN|UTR|SIN|DEF|NOM//nsubj:pass//103 ,//MID//punct//99 som//HP|-|-|-//nsubj//99 är//VB|PRS|AKT//cop//99 ca//AB|AN//advmod//98 5//RG|NOM//nummod//99 000//RG|NOM//acl:relcl//93 till//PP//case//101 antalet//NN|NEU|SIN|DEF|NOM//obl//99 ,//MID//punct//93 används//VB|PRS|SFO//conj//8 av//PP//case//107 de//DT|UTR/NEU|PLU|DEF//det//107 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//107 länder//NN|NEU|PLU|IND|NOM//obl:agent//103 i//PP//case//109 världen//NN|UTR|SIN|DEF|NOM//nmod//107 .//MAD//punct//103
11 Handel med sprit för tekniska m.fl. ändamål;KN-numren//NN|UTR|SIN|DEF|NOM//nsubj:pass//112 används//VB|PRS|SFO//parataxis//103 ,//MID//punct//112 förutom//PP//advmod//116 för//PP//case//116 statistikändamål//NN|NEU|PLU|IND|NOM//obl//112 ,//MID//punct//116 vid//PP//case//119 export//NN|UTR|SIN|IND|NOM//obl//112 till//PP//case//121 länder//NN|NEU|PLU|IND|NOM//nmod//119 utanför//PP//case//123 EG//PM|NOM//nmod//121 .//MAD//punct//8
11 Handel med sprit för tekniska m.fl. ändamål;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//126 finns//VB|PRS|SFO//parataxis//8 över//AB//case//130 10//RG|NOM//nummod//129 000//RG|NOM//nummod//130 KN-nummer//NN|NEU|PLU|IND|NOM//obl//126 .//MAD//punct//126
11 Handel med sprit för tekniska m.fl. ändamål;Den//DT|UTR|SIN|DEF//det//2 kombinerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//2 nomenklaturen//NN|UTR|SIN|DEF|NOM//nsubj//3 omfattar//VB|PRS|AKT//ROOT//3 dels//KN//advmod//3 HS-nomenklaturen//NN|UTR|SIN|DEF|NOM//obj//3 och//KN//cc//7 EG//PM|NOM//conj//5 ://MID//punct//3 s//NN|AN//nummod//10 underuppdelningar//NN|UTR|PLU|IND|NOM//obl//3 ,//MID//punct//14 dels//KN//advmod//14 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 anmärkningar//NN|UTR|PLU|IND|NOM//conj//10 och//KN//cc//17 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 bestämmelser//NN|UTR|PLU|IND|NOM//conj//14 relaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 till//PP//case//21 nämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//21 underuppdelningar//NN|UTR|PLU|IND|NOM//obl//18 .//MAD//punct//3
11 Handel med sprit för tekniska m.fl. ändamål;Trots//PP//case//1 omfattningen//NN|UTR|SIN|DEF|NOM//obl//8 av//PP//case//5 den//DT|UTR|SIN|DEF//det//5 kombinerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//5 nomenklaturen//NN|UTR|SIN|DEF|NOM//nmod//1 har//VB|PRS|AKT//aux//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 ansetts//VB|SUP|SFO//ROOT//8 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//8 att//IE//mark//11 inarbeta//VB|INF|AKT//csubj//8 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 bestämmelser//NN|UTR|PLU|IND|NOM//obj//11 i//PP//case//16 en//DT|UTR|SIN|IND//det//16 arbetstulltaxa//NN|UTR|SIN|IND|NOM//obl//11 för//PP//case//18 EG//PM|NOM//nmod//16 (//PAD//punct//20 TARIC//PM|NOM//conj//18 )//PAD//punct//20 .//MAD//punct//8
11 Handel med sprit för tekniska m.fl. ändamål;Numren//NN|NEU|PLU|DEF|NOM//nsubj//26 i//PP//case//25 TARIC//PM|NOM//nmod//23 består//VB|PRS|AKT//parataxis//8 av//PP//case//28 KN-numret//NN|NEU|SIN|DEF|NOM//obl//26 med//PP//case//30 tillägg//NN|NEU|SIN|IND|NOM//nmod//28 av//PP//case//36 en//DT|UTR|SIN|IND//det//36 nionde//RO|NOM//amod//36 och//KN//cc//35 tionde//RO|NOM//conj//33 siffra//NN|UTR|SIN|IND|NOM//nmod//30 .//MAD//punct//8
11 Handel med sprit för tekniska m.fl. ändamål;Denna//DT|UTR|SIN|DEF//det//40 tioställiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 kod//NN|UTR|SIN|IND|NOM//nsubj:pass//46 ,//MID//punct//40 s.k.//AB|AN//amod//44 statistiskt//JJ|POS|NEU|SIN|IND|NOM//amod//44 nummer//NN|NEU|SIN|IND|NOM//appos//40 ,//MID//punct//40 används//VB|PRS|SFO//parataxis//8 vid//PP//case//48 import//NN|UTR|SIN|IND|NOM//obl//46 till//PP//case//50 EG//PM|NOM//obl//46 .//MAD//punct//8
11 Handel med sprit för tekniska m.fl. ändamål;TARIC//NN|UTR|PLU|DEF|NOM//advmod//53 består//VB|PRS|AKT//parataxis//8 av//PP//case//58 över//AB//advmod//57 20//RG|NOM//nummod//57 000//RG|NOM//nummod//58 nummer//NN|NEU|PLU|IND|NOM//obl//53 .//MAD//punct//8
11 Handel med sprit för tekniska m.fl. ändamål;EG//PM|NOM//nsubj//4 ://MID//punct//0 s//JJ|AN//nummod//3 tulltaxa//NN|UTR|SIN|IND|NOM//appos//0 består//VB|PRS|AKT//ROOT//4 av//PP//case//7 21//RG|NOM//nummod//7 avdelningar//NN|UTR|PLU|IND|NOM//obl//4 uppdelade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//4 i//PP//case//11 96//RG|NOM//nummod//11 kapitel//NN|NEU|PLU|IND|NOM//obl//8 .//MAD//punct//4
11 Handel med sprit för tekniska m.fl. ändamål;Revideringar//NN|UTR|PLU|IND|NOM//nsubj//14 sker//VB|PRS|AKT//parataxis//4 ständigt//AB|POS//advmod//14 .//MAD//punct//14
