6 Trädgårdsnäringens konkurrenssituation ;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//6 med//PP//case//3 detta//DT|NEU|SIN|DEF//det//3 kapitel//NN|NEU|SIN|IND|NOM//nmod//0 är//VB|PRS|AKT//cop//6 att//IE//mark//6 redovisa//VB|INF|AKT//ROOT//6 den//DT|UTR|SIN|DEF//det//9 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 trädgårdsnäringens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 struktur//NN|UTR|SIN|IND|NOM//obj//6 och//KN//cc//12 konkurrenskraft//NN|UTR|SIN|IND|NOM//conj//10 ,//MID//punct//10 i//PP//case//17 förhållande//NN|NEU|SIN|IND|NOM//fixed//14 till//PP//fixed//14 Danmark//PM|NOM//obl//6 och//KN//cc//19 Nederländerna//PM|NOM//conj//17 .//MAD//punct//6
7.1 Bakgrund;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//49 erfordras//VB|PRS|SFO//parataxis//33 en//DT|UTR|SIN|IND//det//52 snar//JJ|POS|UTR|SIN|IND|NOM//amod//52 förändring//NN|UTR|SIN|IND|NOM//nsubj:pass//49 för//PP//mark//61 att//SN//mark//61 inte//AB//advmod//61 Danmark//PM|NOM//nsubj//61 och//KN//cc//59 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 länder//NN|NEU|PLU|IND|NOM//conj//56 skall//VB|PRS|AKT//aux//61 ta//VB|INF|AKT//acl//52 över//PL//compound:prt//61 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 exportmarknader//NN|UTR|PLU|IND|NOM//obj//61 .//MAD//punct//49
7.1 Bakgrund;Vidare//AB|KOM//advmod//67 framhålls//VB|PRS|SFO//conj//33 att//SN//mark//73 Livsmedelsverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//70 certifiering//NN|UTR|SIN|IND|NOM//nsubj//73 även//AB//advmod//73 bör//VB|PRS|AKT//aux//73 gälla//VB|INF|AKT//ccomp//67 i//PP//case//75 Öststaterna//NN|UTR|PLU|DEF|NOM//obl//73 .//MAD//punct//33
7.1 Bakgrund;7.2.5//RG|NOM//amod//78 Fisk-//NN|UTR|-|-|SMS//parataxis//33 och//KN//cc//80 fiskkonservindustrin//NN|UTR|SIN|DEF|NOM//conj//78 7.2.5.1//RG|NOM//nmod//82 Branschförhållanden//NN|UTR|SIN|DEF|NOM//nsubj//80
7.1 Bakgrund;Fisk-//NN|UTR|-|-|SMS//nsubj//7 och//KN//cc//2 fiskkonservindustrin//NN|UTR|SIN|DEF|NOM//conj//0 i//PP//case//4 Sverige//PM|NOM//nmod//2 var//VB|PRT|AKT//cop//7 internationellt//AB|POS//advmod//7 konkurrensutsatt//PC|PRF|UTR|SIN|IND|NOM//ROOT//7 redan//AB//advmod//10 före//PP//case//10 EU-inträdet//NN|NEU|SIN|DEF|NOM//obl//7 .//MAD//punct//7
7.1 Bakgrund;Svensk//JJ|POS|UTR|SIN|IND|NOM//amod//1 export//NN|UTR|SIN|IND|NOM//nsubj//11 av//PP//case//4 beredda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 fisk-//NN|UTR|-|-|SMS//nmod//1 och//KN//cc//6 skaldjursprodukter//NN|UTR|PLU|IND|NOM//conj//4 till//PP//case//8 EU//PM|NOM//nmod//6 var//VB|PRT|AKT//cop//11 tidigare//AB|KOM//advmod//11 belagd//PC|PRF|UTR|SIN|IND|NOM//ROOT//11 med//PP//case//13 tull//NN|UTR|SIN|IND|NOM//obl//11 ,//MID//punct//21 medan//SN//mark//21 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 produkter//NN|UTR|PLU|IND|NOM//nsubj:pass//21 från//PP//case//19 EU-länder//NN|UTR|PLU|IND|NOM//nmod//17 kunde//VB|PRT|AKT//aux//21 föras//VB|INF|SFO//conj//11 in//PL//compound:prt//21 i//PP//case//24 Sverige//PM|NOM//obl//21 tullfritt//JJ|POS|NEU|SIN|IND|NOM//advmod//21 .//MAD//punct//11
7.1 Bakgrund;Konkurrensvillkoren//NN|UTR|SIN|DEF|NOM//nsubj//38 mellan//PP//case//29 företagen//NN|NEU|PLU|DEF|NOM//nmod//27 i//PP//case//31 Sverige//PM|NOM//nmod//29 och//KN//cc//34 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 företag//NN|NEU|PLU|IND|NOM//conj//29 var//VB|PRT|AKT//cop//38 således//AB//advmod//38 synnerligen//AB//advmod//38 ojämlika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//11 .//MAD//punct//11
7.1 Bakgrund;Denna//DT|UTR|SIN|DEF//det//41 åtskillnad//NN|UTR|SIN|IND|NOM//nsubj//96 är//VB|PRS|AKT//cop//41 nu//AB//advmod//41 borta//AB//advmod//41 ,//MID//punct//47 vilket//HP|NEU|SIN|IND//nsubj//47 ger//VB|PRS|AKT//acl:relcl//41 den//DT|UTR|SIN|DEF//det//51 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//50 fiskkonservindustrin//NN|UTR|SIN|DEF|NOM//amod//51 utvecklingsmöjligheter//NN|UTR|PLU|IND|NOM//obj//47 inom//PP//case//53 EU//PM|NOM//obl//47 .//MAD//punct//41
7.1 Bakgrund;Sveriges//PM|GEN//nmod:poss//56 export//NN|UTR|SIN|IND|NOM//nsubj//64 av//PP//case//59 beredda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//59 fisk-//NN|UTR|-|-|SMS//nmod//56 och//KN//cc//61 skaldjursprodukter//NN|UTR|PLU|IND|NOM//conj//59 till//PP//case//63 EU-marknaden//NN|UTR|SIN|DEF|NOM//nmod//61 låg//VB|PRT|AKT//conj//41 år//NN|NEU|SIN|IND|NOM//nmod//66 1994//RG|NOM//obl//64 på//PP//case//71 ca//AB|AN//advmod//69 180//RG|NOM//nummod//70 miljoner//NN|UTR|PLU|IND|NOM//nmod//71 kronor//NN|UTR|PLU|IND|NOM//obl//64 medan//SN//case//73 EU//PM|NOM//nmod//71 ://MID//punct//73 s//NN|NEU|SIN|IND|GEN//nummod//76 export//NN|UTR|SIN|IND|NOM//obl//79 till//PP//case//78 Sverige//PM|NOM//nmod//76 låg//VB|PRT|AKT//conj//64 på//PP//case//84 ca//AB|AN//advmod//82 500//RG|NOM//nummod//83 miljoner//NN|UTR|PLU|IND|NOM//nmod//84 kr//NN|AN//obl//79 ///MID//case//86 år//NN|NEU|SIN|IND|NOM//nmod//84 .//MAD//punct//64
7.1 Bakgrund;År//NN|NEU|SIN|IND|NOM//nmod//89 1996//RG|NOM//conj//41 hade//VB|PRT|AKT//aux//96 den//DT|UTR|SIN|DEF//det//93 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//93 exporten//NN|UTR|SIN|DEF|NOM//nsubj//96 till//PP//case//95 EU//PM|NOM//nmod//93 ökat//VB|SUP|AKT//parataxis//11 till//PP//case//101 drygt//AB|POS//advmod//99 500//RG|NOM//nummod//100 miljoner//NN|UTR|PLU|IND|NOM//nmod//101 kronor//NN|UTR|PLU|IND|NOM//obl//96 ///MID//case//103 år//NN|NEU|SIN|IND|NOM//nmod//101 .//MAD//punct//96
7.1 Bakgrund;Totalt//AB|POS//advmod//106 uppgick//VB|PRT|AKT//conj//96 exporten//NN|UTR|SIN|DEF|NOM//nsubj//106 av//PP//case//110 beredda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//110 fiskprodukter//NN|UTR|PLU|IND|NOM//nmod//107 till//PP//case//114 655//RG|NOM//nummod//113 miljoner//NN|UTR|PLU|IND|NOM//nmod//114 kr//NN|AN//nmod//107 ///MID//case//117 år//NN|NEU|SIN|IND|NOM//nmod//117 1996//RG|NOM//nmod//114 .//MAD//punct//11
7.1 Bakgrund;Den//DT|UTR|SIN|DEF//det//2 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 exporten//NN|UTR|SIN|DEF|NOM//nsubj//11 av//PP//case//4 fisk//NN|UTR|SIN|IND|NOM//nmod//2 ,//MID//punct//6 kräft-//NN|NEU|-|-|SMS//conj//4 och//KN//cc//8 blötdjur//NN|NEU|PLU|IND|NOM//conj//4 till//PP//case//10 EU//PM|NOM//nmod//4 hade//VB|PRT|AKT//aux//14 år//NN|NEU|SIN|IND|NOM//nmod//13 1995//RG|NOM//obl//14 fördubblats//VB|SUP|SFO//ROOT//14 till//PP//case//18 1//RG|NOM//nummod//17 miljard//NN|UTR|SIN|IND|NOM//nmod//18 kronor//NN|UTR|PLU|IND|NOM//obl//14 medan//SN//mark//25 importen//NN|UTR|SIN|DEF|NOM//nsubj//25 var//VB|PRT|AKT//cop//25 ca//AB|AN//advmod//23 800//RG|NOM//nummod//24 miljoner//NN|UTR|PLU|IND|NOM//nmod//25 kronor//NN|UTR|PLU|IND|NOM//advcl//14 .//MID//punct//14
7.1 Bakgrund;Totalt//AB|POS//advmod//28 uppgick//VB|PRT|AKT//parataxis//14 exporten//NN|UTR|SIN|DEF|NOM//nsubj//28 av//PP//case//31 fisk//NN|UTR|SIN|IND|NOM//nmod//29 ,//MID//punct//33 kräftor//NN|UTR|PLU|IND|NOM//conj//31 och//KN//cc//35 blötdjur//NN|NEU|PLU|IND|NOM//conj//31 till//PP//case//37 2//RG|NOM//nummod//39 040//RG|NOM//nummod//39 miljoner//NN|UTR|PLU|IND|NOM//nmod//40 kronor//NN|UTR|PLU|IND|NOM//nsubj//28 år//NN|NEU|SIN|IND|NOM//nmod//42 1996//RG|NOM//obl//28 ,//MID//punct//28 och//KN//cc//50 importen//NN|UTR|SIN|DEF|NOM//nsubj//50 till//PP//case//47 2//RG|NOM//nummod//49 890//RG|NOM//nummod//49 miljoner//NN|UTR|PLU|IND|NOM//nmod//50 kronor//NN|UTR|PLU|IND|NOM//conj//28 .//MAD//punct//28
7.1 Bakgrund;En//DT|UTR|SIN|IND//det//53 del//NN|UTR|SIN|IND|NOM//nsubj:pass//67 av//PP//case//57 den//DT|UTR|SIN|DEF//det//57 ökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//57 fiskimporten//NN|UTR|SIN|DEF|NOM//nmod//53 från//PP//case//59 Norge//PM|NOM//nmod//57 ,//MID//punct//59 som//HP|-|-|-//nsubj//63 tidigare//AB|KOM//advmod//63 gick//VB|PRT|AKT//acl:relcl//59 till//PP//case//65 Danmark//PM|NOM//obl//63 ,//MID//punct//53 reexporteras//VB|PRS|SFO//parataxis//28 från//PP//case//69 Sverige//PM|NOM//obl//67 till//PP//case//72 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 EU-länder//NN|UTR|PLU|IND|NOM//obl//67 .//MAD//punct//28
7.1 Bakgrund;Konsumtionen//NN|UTR|SIN|DEF|NOM//nsubj//3 inom//PP//case//2 EU//PM|NOM//nmod//0 har//VB|PRS|AKT//aux//7 sedan//PP//advmod//7 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//6 år//NN|NEU|PLU|IND|NOM//nsubj//7 ökat//VB|SUP|AKT//ROOT//7 med//PP//case//10 10//RG|NOM//nummod//10 %//NN|AN//obl//7 per//PP//case//12 år//NN|NEU|SIN|IND|NOM//nmod//10 ,//MID//punct//7 vilket//HP|NEU|SIN|IND//nsubj//15 inneburit//VB|SUP|AKT//conj//7 att//SN//mark//19 importandelen//NN|UTR|SIN|DEF|NOM//nsubj//19 gradvis//AB//advmod//19 ökat//VB|SUP|AKT//ccomp//15 .//MAD//punct//7
7.1 Bakgrund;I//PP//case//22 början//NN|UTR|SIN|DEF|NOM//obl//25 på//PP//case//24 1990-talet//NN|NEU|SIN|DEF|NOM//nmod//22 motsvarade//VB|PRT|AKT//amod//26 importandelen//NN|UTR|SIN|DEF|NOM//obj//7 över//PP//case//29 en//DT|UTR|SIN|IND//det//29 fjärdedel//NN|UTR|SIN|IND|NOM//nmod//26 av//PP//case//31 konsumtionen//NN|UTR|SIN|DEF|NOM//nmod//29 .//MAD//punct//7
7.1 Bakgrund;Tillväxten//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 varit//VB|SUP|AKT//cop//3 kraftigast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//ROOT//3 för//PP//advmod//5 konserverade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 och//KN//cc//7 djupfrysta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//5 produkter//NN|UTR|PLU|IND|NOM//obl//3 .//MAD//punct//3
7.1 Bakgrund;De//DT|UTR/NEU|PLU|DEF//det//13 tre//RG|NOM//nummod//13 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//13 företagen//NN|NEU|PLU|DEF|NOM//nsubj//21 som//HP|-|-|-//nsubj//15 tillverkar//VB|PRS|AKT//acl:relcl//13 konserverade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//17 fiskprodukter//NN|UTR|PLU|IND|NOM//obj//15 inom//PP//case//19 EU//PM|NOM//nmod//17 är//VB|PRS|AKT//cop//21 Saupiquet//PM|NOM//parataxis//3 ,//MID//punct//23 Heinz//PM|NOM//conj//21 och//KN//cc//25 Unilever//PM|NOM//conj//21 ,//MID//punct//21 vilka//HP|UTR/NEU|PLU|IND//nsubj//29 tillsammans//AB//advmod//29 har//VB|PRS|AKT//acl:relcl//21 en//DT|UTR|SIN|IND//det//31 marknadsandel//NN|UTR|SIN|IND|NOM//obj//29 på//PP//case//35 ca//AB|AN//advmod//34 25//RG|NOM//nummod//35 %//NN|AN//obl//29 .//MAD//punct//21
7.1 Bakgrund;På//PP//case//38 marknaden//NN|UTR|SIN|DEF|NOM//obl//47 för//PP//case//41 djupfrysta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 fiskprodukter//NN|UTR|PLU|IND|NOM//nmod//38 är//VB|PRS|AKT//cop//47 de//DT|UTR/NEU|PLU|DEF//det//46 tre//RG|NOM//nummod//46 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//46 företagen//NN|NEU|PLU|DEF|NOM//nsubj//47 Unilever//PM|NOM//conj//21 ,//MID//punct//49 Nestlé//PM|NOM//conj//47 och//KN//cc//51 Pescanova//PM|NOM//conj//47 ,//MID//punct//47 vilka//HP|UTR/NEU|PLU|IND//nsubj//55 tillsammans//AB//advmod//55 har//VB|PRS|AKT//acl:relcl//47 omkring//PP//advmod//57 hälften//NN|UTR|SIN|DEF|NOM//obj//55 av//PP//case//59 marknaden//NN|UTR|SIN|DEF|NOM//nmod//57 .//MAD//punct//21
7.1 Bakgrund;Det//DT|NEU|SIN|DEF//det//63 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//63 företaget//NN|NEU|SIN|DEF|NOM//nsubj//71 i//PP//case//65 Sverige//PM|NOM//nmod//63 inom//PP//case//68 denna//DT|UTR|SIN|DEF//det//68 bransch//NN|UTR|SIN|IND|NOM//nmod//63 är//VB|PRS|AKT//cop//71 ABBA//PM|NOM//nsubj//71 Seafood//PM|NOM//parataxis//21 .//MAD//punct//73
7.1 Bakgrund;7.2.5.2//RG|NOM//nmod//74 Synpunkter//NN|UTR|PLU|IND|NOM//nmod//3 från//PP//case//76 branschen//NN|UTR|SIN|DEF|NOM//nmod//74
7.1 Bakgrund;Svårigheterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//1 anges//VB|PRS|SFO//ROOT//1 bl.a.//AB|AN//advmod//1 sammanhänga//VB|INF|AKT//xcomp//1 med//PP//mark//8 att//SN//mark//8 branschen//NN|UTR|SIN|DEF|NOM//nsubj//8 varit//VB|SUP|AKT//cop//8 utestängd//PC|PRF|UTR|SIN|IND|NOM//acl//3 från//PP//case//10 EU-området//NN|NEU|SIN|DEF|NOM//obl//8 genom//PP//case//14 en//DT|UTR|SIN|IND//det//14 hög//JJ|POS|UTR|SIN|IND|NOM//amod//14 tull//NN|UTR|SIN|IND|NOM//obl//8 fram//AB//advmod//18 till//PP//case//18 Sveriges//PM|GEN//nmod:poss//18 EUinträde//NN|NEU|SIN|IND|NOM//nmod//14 .//MAD//punct//1
7.1 Bakgrund;Kulturella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 skillnader//NN|UTR|PLU|IND|NOM//nsubj:pass//22 uppges//VB|PRS|SFO//conj//1 ofta//AB|POS//advmod//22 kunna//VB|INF|AKT//aux//25 innebära//VB|INF|AKT//xcomp//22 att//IE//mark//29 på//PP//case//28 exportmarknader//NN|UTR|PLU|IND|NOM//obl//29 efterfrågas//VB|PRS|SFO//ccomp//25 inte//AB//advmod//29 samma//DT|UTR/NEU|SIN/PLU|IND//det//32 produkt//NN|UTR|SIN|IND|NOM//obj//29 som//HP|-|-|-//mark//37 på//PP//case//37 den//DT|UTR|SIN|DEF//det//37 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 marknaden//NN|UTR|SIN|DEF|NOM//obl//29 .//MAD//punct//22
7.1 Bakgrund;För//PP//mark//41 att//IE//mark//41 underlätta//VB|INF|AKT//advcl//47 inför//PP//case//43 framtiden//NN|UTR|SIN|DEF|NOM//obl//41 bör//VB|PRS|AKT//aux//47 staten//NN|UTR|SIN|DEF|NOM//nsubj//47 mer//AB|KOM//advmod//47 uppträda//VB|INF|AKT//advcl//22 som//KN//mark//49 samarbetspartner//NN|UTR|SIN|IND|NOM//xcomp//47 och//KN//cc//53 inte//AB//advmod//53 så//AB//advmod//53 framträdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//49 som//KN//case//55 myndighet//NN|UTR|SIN|IND|NOM//obl//53 .//MID//punct//1
7.1 Bakgrund;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//59 är//VB|PRS|AKT//cop//59 viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//1 att//SN//mark//62 branschen//NN|UTR|SIN|DEF|NOM//nsubj//62 får//VB|PRS|AKT//csubj//59 minst//AB|SUV//advmod//64 lika//AB//advmod//65 mycket//JJ|POS|NEU|SIN|IND|NOM//amod//66 stöd//NN|NEU|SIN|IND|NOM//obj//62 som//KN//mark//69 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 EU-länder//NN|UTR|PLU|IND|NOM//acl//66 vad//HP|NEU|SIN|IND//nsubj//71 gäller//VB|PRS|AKT//acl:relcl//66 investeringar//NN|UTR|PLU|IND|NOM//obj//71 ,//MID//punct//74 forskning//NN|UTR|SIN|IND|NOM//conj//72 och//KN//cc//76 utbildning//NN|UTR|SIN|IND|NOM//conj//72 samt//KN//cc//80 den//DT|UTR|SIN|DEF//det//80 tekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//80 utvecklingen//NN|UTR|SIN|DEF|NOM//conj//72 .//MAD//punct//59
7.1 Bakgrund;Samarbete//NN|NEU|SIN|IND|NOM//nsubj//86 mellan//PP//case//84 företagen//NN|NEU|PLU|DEF|NOM//nmod//82 kan//VB|PRS|AKT//aux//86 öka//VB|INF|AKT//parataxis//59 effektiviteten//NN|UTR|SIN|DEF|NOM//obj//86 .//MAD//punct//86
7.1 Bakgrund;Konkurrenslagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj//90 hindrar//VB|PRS|AKT//parataxis//86 dock//AB//advmod//90 i//PP//case//94 viss//JJ|POS|UTR|SIN|IND|NOM//amod//94 utsträckning//NN|UTR|SIN|IND|NOM//obl//95 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//96 samarbete//NN|NEU|SIN|IND|NOM//obj//90 .//MID//punct//86
7.1 Bakgrund;Alla//DT|UTR/NEU|PLU|IND/DEF//det//100 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//100 företag//NN|NEU|PLU|IND|NOM//nsubj//109 inom//PP//case//102 handel//NN|UTR|SIN|IND|NOM//nmod//100 och//KN//cc//104 industri//NN|UTR|SIN|IND|NOM//conj//102 på//PP//case//107 fiskets//NN|NEU|SIN|DEF|GEN//nmod:poss//107 område//NN|NEU|SIN|IND|NOM//nmod//100 är//VB|PRS|AKT//cop//109 organiserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//86 i//PP//case//112 Fiskbranschens//PM|GEN//nmod:poss//112 Riksförbund//NN|NEU|SIN|IND|NOM//obl//109 .//MAD//punct//86
7.1 Bakgrund;Ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//115 tullfria//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//116 kvoter//NN|UTR|PLU|IND|NOM//obj//86 på//PP//case//119 bl.a.//AB|AN//advmod//119 sill//NN|UTR|SIN|IND|NOM//nmod//116 från//PP//case//121 Norge//PM|NOM//nmod//119 vore//VB|KON|PRT|AKT//cop//123 önskvärt//JJ|POS|NEU|SIN|IND|NOM//advcl//86 .//MAD//punct//86
7.1 Bakgrund;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//126 framhålls//VB|PRS|SFO//conj//86 vidare//AB|KOM//advmod//126 viktigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//126 att//IE//mark//130 stimulera//VB|INF|AKT//acl//128 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//132 fiskkonsumtion//NN|UTR|SIN|IND|NOM//obj//130 .//MAD//punct//86
7.1 Bakgrund;7.2.6//RG|NOM//appos//86 Sockerindustrin//NN|UTR|SIN|DEF|NOM//nsubj//134
7.1 Bakgrund;Sockerindustrin//NN|UTR|SIN|DEF|NOM//nsubj//8 i//PP//case//2 Sverige//PM|NOM//nmod//0 var//VB|PRT|AKT//cop//8 före//PP//case//5 EU-inträdet//NN|NEU|SIN|DEF|NOM//obl//3 inte//AB//advmod//8 internationellt//AB|POS//advmod//8 konkurrensutsatt//PC|PRF|UTR|SIN|IND|NOM//ROOT//8 .//MAD//punct//8
7.1 Bakgrund;Sockerindustrin//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 utgörs//VB|PRS|SFO//ROOT//1 av//PP//case//4 Danisco//PM|NOM//amod//4 Sugar//PM|NOM//obl:agent//1 AB//PM|NOM//flat//4 ,//MID//punct//4 som//HP|-|-|-//nsubj//8 ingår//VB|PRS|AKT//acl:relcl//4 i//PP//case//10 Daniscokoncernen//NN|UTR|SIN|DEF|NOM//obl//8 med//PP//case//12 säte//NN|NEU|SIN|IND|NOM//obl//8 i//PP//case//14 Danmark//PM|NOM//nmod//12 .//MAD//punct//1
7.1 Bakgrund;Dansicos//PM|GEN//det//18 samlade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//18 sockerverksamhet//NN|UTR|SIN|IND|NOM//nsubj//19 gör//VB|PRS|AKT//conj//1 företaget//NN|NEU|SIN|DEF|NOM//obj//19 till//PP//case//24 det//DT|NEU|SIN|DEF//det//24 fjärde//RO|NOM//amod//24 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//obl//19 på//PP//case//26 europamarknaden//NN|UTR|SIN|DEF|NOM//nmod//24 .//MAD//punct//19
7.1 Bakgrund;Den//DT|UTR|SIN|DEF//det//30 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//30 produktionen//NN|UTR|SIN|DEF|NOM//nsubj//31 uppgår//VB|PRS|AKT//parataxis//19 till//PP//case//36 ca//AB|AN//advmod//34 400//RG|NOM//nummod//35 000//RG|NOM//nummod//36 ton//NN|NEU|PLU|IND|NOM//obl//31 ,//MID//punct//19 varav//HA//advmod//43 ca//AB|AN//advmod//40 50//RG|NOM//nummod//41 000//RG|NOM//nummod//42 ton//NN|NEU|PLU|IND|NOM//nsubj:pass//43 exporteras//VB|PRS|SFO//conj//19 .//MAD//punct//19
7.1 Bakgrund;Antalet//NN|NEU|SIN|DEF|NOM//nmod//46 sysselsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//19 inom//PP//case//48 sockerindustrin//NN|UTR|SIN|DEF|NOM//nmod//46 i//PP//case//50 Sverige//PM|NOM//nmod//48 var//VB|PRT|AKT//conj//1 år//NN|NEU|SIN|IND|NOM//nmod//53 1996//RG|NOM//fixed//51 1//RG|NOM//nummod//56 400//RG|NOM//nummod//56 personer//NN|UTR|PLU|IND|NOM//obl:agent//1 .//MAD//punct//1
7.1 Bakgrund;Den//DT|UTR|SIN|DEF//det//60 samlade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//60 produktionskvoten//NN|UTR|SIN|DEF|NOM//nsubj//66 för//PP//case//62 EU//PM|NOM//nmod//60 är//VB|PRS|AKT//cop//66 13,7//RG|NOM//nummod//65 miljoner//NN|UTR|PLU|IND|NOM//nmod//66 ton//NN|NEU|PLU|IND|NOM//obl//1 .//MAD//punct//1
7.1 Bakgrund;Den//DT|UTR|SIN|DEF//det//2 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 sockerindustrin//NN|UTR|SIN|DEF|NOM//nsubj//7 har//VB|PRS|AKT//aux//7 under//PP//case//6 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 år//NN|NEU|PLU|IND|NOM//obl//7 genomgått//VB|SUP|AKT//ROOT//7 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 rationaliseringar//NN|UTR|PLU|IND|NOM//obj//7 och//KN//cc//14 tillverkningen//NN|UTR|SIN|DEF|NOM//nsubj//14 i//PP//case//13 Sverige//PM|NOM//nmod//11 sker//VB|PRS|AKT//conj//7 numera//AB//advmod//14 vid//PP//case//18 tre//RG|NOM//nummod//18 betsockerbruk//NN|NEU|PLU|IND|NOM//obl//14 samt//KN//cc//21 ett//DT|NEU|SIN|IND//det//21 raffinaderi//NN|NEU|SIN|IND|NOM//conj//18 och//KN//cc//23 specialsockerbruk//NN|NEU|SIN|IND|NOM//conj//21 i//PP//case//25 Skåne//PM|NOM//nmod//23 .//MAD//punct//7
7.1 Bakgrund;Dessutom//AB//advmod//28 sker//VB|PRS|AKT//conj//7 t.o.m.//AB|AN//advmod//28 år//NN|NEU|SIN|IND|NOM//nmod//31 1997//RG|NOM//nummod//32 tillverkning//NN|UTR|SIN|IND|NOM//obl//28 vid//PP//case//35 ett//DT|NEU|SIN|IND//det//35 sockerbruk//NN|NEU|SIN|IND|NOM//nmod//32 på//PP//case//37 Gotland//PM|NOM//nmod//35 ,//MID//punct//37 som//HP|-|-|-//nsubj:pass//43 därefter//AB//advmod//43 kommer//VB|PRS|AKT//aux//43 att//IE//mark//43 läggas//VB|INF|SFO//acl:relcl//37 ned//PL//compound:prt//43 .//MAD//punct//7
7.1 Bakgrund;Den//DT|UTR|SIN|DEF//det//48 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//48 sockertillverkningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//49 uppges//VB|PRS|SFO//parataxis//7 vara//VB|INF|AKT//cop//51 konkurrenskraftig//JJ|POS|UTR|SIN|IND|NOM//xcomp//49 i//PP//case//54 ett//DT|NEU|SIN|IND//det//54 EU-perspektiv//NN|NEU|SIN|IND|NOM//nmod//51 .//MAD//punct//7
