Till statsrådet Lars-Erik Lövdén ;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 11//RG|NOM//nummod//4 november//NN|UTR|SIN|IND|NOM//obj//1 1999//RG|NOM//nummod//4 att//IE//mark//7 tillkalla//VB|INF|AKT//acl//4 en//DT|UTR|SIN|IND//det//10 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 utredare//NN|UTR|SIN|IND|NOM//obj//7 med//PP//case//12 uppdrag//NN|NEU|SIN|IND|NOM//obl//7 att//IE//mark//14 föreslå//VB|INF|AKT//acl//4 permanenta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 regler//NN|UTR|PLU|IND|NOM//obj//14 för//PP//case//19 kooperativ//NN|NEU|SIN|IND|NOM//amod//19 hyresrätt//NN|UTR|SIN|IND|NOM//obl//14 .//MAD//punct//1
4.2 Överväganden och förslag;Men//KN//cc//101 i//PP//case//100 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//100 avseenden//NN|NEU|PLU|IND|NOM//obl//101 finns//VB|PRS|SFO//conj//78 trots//PP//case//104 det//DT|NEU|SIN|DEF//det//104 skäl//NN|NEU|SIN|IND|NOM//obl//101 att//IE//mark//106 överväga//VB|INF|AKT//acl//104 om//SN//case//108 avvikelser//NN|UTR|PLU|IND|NOM//obl//106 från//PP//case//110 föreningslagen//NN|UTR|SIN|DEF|NOM//nmod//108 bör//VB|PRS|AKT//aux//112 göras//VB|INF|SFO//advcl//101 .//MAD//punct//7
4.2 Överväganden och förslag;Det//PN|NEU|SIN|DEF|SUB/OBJ//obj//115 gör//VB|PRS|AKT//parataxis//7 vi//PN|UTR|PLU|DEF|SUB//nsubj//115 i//PP//case//120 de//DT|UTR/NEU|PLU|DEF//det//120 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//120 avsnitten//NN|NEU|PLU|DEF|NOM//obl//115 .//MAD//punct//115
4.2 Överväganden och förslag;4.2.2//RG|NOM//nmod//123 Begränsningar//NN|UTR|PLU|IND|NOM//appos//115 i//PP//case//125 medlemsantagningen//NN|UTR|SIN|DEF|NOM//nmod//123
4.2 Överväganden och förslag;Vårt//PS|NEU|SIN|DEF//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj:pass//19 ://MID//punct//1
4.2 Överväganden och förslag; //_SP////2 Några//DT|UTR/NEU|PLU|IND//det//5 bestämmelser//NN|UTR|PLU|IND|NOM//obl//6 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 möjligheter//NN|UTR|PLU|IND|NOM//appos//1 till//PP//case//9 begränsning//NN|UTR|SIN|IND|NOM//nmod//7 av//PP//case//11 antagningen//NN|UTR|SIN|DEF|NOM//nmod//9 av//PP//case//13 medlemmar//NN|UTR|PLU|IND|NOM//nmod//11 utöver//PP//case//15 föreningslagens//NN|UTR|SIN|DEF|GEN//nmod//13 skall//VB|PRS|AKT//aux//19 –//RG|NOM//punct//19 här//AB//advmod//19 bortses//VB|PRS|SFO//ROOT//19 från//PP//case//21 ombildningssituationen//NN|UTR|SIN|DEF|NOM//obl//19 –//PAD//punct//24 inte//AB//advmod//24 finnas//VB|INF|SFO//parataxis//19 .//MAD//punct//19
4.2 Överväganden och förslag;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//11 som//HP|-|-|-//nsubj//3 är//VB|PRS|AKT//cop//3 missnöjd//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//0 med//PP//mark//8 att//SN//mark//8 föreningen//NN|UTR|SIN|DEF|NOM//nsubj//8 har//VB|PRS|AKT//aux//8 vägrat//VB|SUP|AKT//advcl//3 medlemskap//NN|NEU|SIN|IND|NOM//obj//8 får//VB|PRS|AKT//aux//11 vända//VB|INF|AKT//ROOT//11 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//11 till//PP//case//15 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//15 domstol//NN|UTR|SIN|IND|NOM//obl//11 .//MAD//punct//11
4.2 Överväganden och förslag;Behövs//VB|PRS|SFO//ROOT//0 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//2 begränsningar//NN|UTR|PLU|IND|NOM//nsubj:pass//0 ?//MAD//punct//0
4.2 Överväganden och förslag;Som//KN//nsubj:pass//1 nämndes//VB|PRT|SFO//advcl//5 i//PP//case//4 avsnitt//NN|NEU|SIN|IND|NOM//nmod//4 4.1.1//RG|NOM//obl//1 gäller//VB|PRS|AKT//ROOT//5 öppenhetsprincipen//NN|UTR|SIN|DEF|NOM//obj//5 för//PP//case//9 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 föreningar//NN|UTR|PLU|IND|NOM//nmod//6 .//MAD//punct//5
4.2 Överväganden och förslag;Med//PP//case//13 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 ord//NN|NEU|PLU|IND|NOM//obl//14 innebär//VB|PRS|AKT//conj//5 föreningslagen//NN|UTR|SIN|DEF|NOM//nsubj//14 inget//DT|NEU|SIN|IND//det//17 hinder//NN|NEU|SIN|IND|NOM//obj//14 mot//PP//mark//26 att//SN//mark//26 en//DT|UTR|SIN|IND//det//22 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//22 hyresrättsförening//NN|UTR|SIN|IND|NOM//nsubj//26 som//HP|-|-|-//nsubj//25 så//AB//advmod//25 önskar//VB|PRS|AKT//acl:relcl//22 tar//VB|PRS|AKT//acl//17 emot//PL//compound:prt//26 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//obj//26 som//HP|-|-|-//nsubj//30 ansöker//VB|PRS|AKT//acl:relcl//28 om//PP//case//32 medlemskap//NN|NEU|SIN|IND|NOM//obl//30 som//KN//mark//34 medlemmar//NN|UTR|PLU|IND|NOM//conj//32 ,//MID//punct//32 t.ex.//AB|AN//advmod//39 för//PP//mark//39 att//IE//mark//39 bygga//VB|INF|AKT//advcl//14 upp//PL//compound:prt//39 ett//DT|NEU|SIN|IND//det//42 kösystem//NN|NEU|SIN|IND|NOM//obj//39 .//MAD//punct//14
4.2 Överväganden och förslag;Men//KN//cc//8 fullt//AB|POS//advmod//2 legitima//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 skäl//NN|NEU|PLU|IND|NOM//nsubj//8 kan//VB|PRS|AKT//aux//8 å//PP//advmod//8 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 sidan//NN|UTR|SIN|DEF|NOM//fixed//5 finnas//VB|INF|SFO//ROOT//8 för//PP//case//12 en//DT|UTR|SIN|IND//det//12 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//12 hyresrättsförening//NN|UTR|SIN|IND|NOM//obl//8 att//IE//mark//14 försöka//VB|INF|AKT//acl//12 ställa//VB|INF|AKT//xcomp//14 upp//PL//compound:prt//15 begränsningar//NN|UTR|PLU|IND|NOM//obj//15 för//PP//case//19 medlemsantagningen//NN|UTR|SIN|DEF|NOM//nmod//17 .//MAD//punct//8
4.2 Överväganden och förslag;Föreningen//NN|UTR|SIN|DEF|NOM//nsubj//24 kan//VB|PRS|AKT//aux//24 t.ex.//AB|AN//advmod//24 inrikta//VB|INF|AKT//parataxis//8 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//24 på//PP//case//30 en//DT|UTR|SIN|IND//det//29 viss//JJ|POS|UTR|SIN|IND|NOM//amod//29 kategori//NN|UTR|SIN|IND|NOM//nmod//30 boende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//24 såsom//KN//mark//32 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//30 eller//KN//cc//34 ungdomar//NN|UTR|PLU|IND|NOM//conj//32 .//MAD//punct//24
4.2 Överväganden och förslag;Flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//37 exempel//NN|NEU|PLU|IND|NOM//nsubj//41 på//PP//case//39 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//37 har//VB|PRS|AKT//aux//41 funnits//VB|SUP|SFO//advcl//24 under//PP//case//43 försöksverksamheten//NN|UTR|SIN|DEF|NOM//obl//41 med//PP//case//46 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//46 hyresrätt//NN|UTR|SIN|IND|NOM//nmod//43 (//PAD//punct//24 se//VB|IMP|AKT//parataxis//24 t.ex.//AB|AN//advmod//48 Boverkets//PM|GEN//nmod:poss//51 rapport//NN|UTR|SIN|IND|NOM//obj//48 [//PAD//nmod//53 1996:7//RG|NOM//obj//48 ]//PAD//punct//24 Utvärdering//NN|UTR|SIN|IND|NOM//obj//24 av//PP//case//57 försöksverksamheten//NN|UTR|SIN|DEF|NOM//nmod//55 med//PP//case//60 Kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//60 hyresrätt//NN|UTR|SIN|IND|NOM//nmod//57 ,//MID//punct//60 s.//NN|AN//nmod//63 16//RG|NOM//nmod//60 )//PAD//punct//24 .//MAD//punct//8
4.2 Överväganden och förslag;Ett//DT|NEU|SIN|IND//det//68 annat//JJ|POS|NEU|SIN|IND|NOM//amod//68 exempel//NN|NEU|SIN|IND|NOM//conj//8 är//VB|PRS|AKT//cop//68 att//SN//mark//74 föreningen//NN|UTR|SIN|DEF|NOM//nsubj//74 kan//VB|PRS|AKT//aux//74 vilja//VB|INF|AKT//aux//74 begränsa//VB|INF|AKT//csubj//68 antalet//NN|NEU|SIN|DEF|NOM//nmod//76 medlemmar//NN|UTR|PLU|IND|NOM//obj//74 i//PP//case//81 förhållande//NN|NEU|SIN|IND|NOM//fixed//77 till//PP//fixed//77 antalet//NN|NEU|SIN|DEF|NOM//nmod//81 lägenheter//NN|UTR|PLU|IND|NOM//obl//74 .//MAD//punct//68
4.2 Överväganden och förslag;Föreningslagen//NN|UTR|SIN|DEF|NOM//nsubj//1 ger//VB|PRS|AKT//ROOT//1 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 möjligheter//NN|UTR|PLU|IND|NOM//obj//1 att//IE//mark//5 begränsa//VB|INF|AKT//acl//3 intaget//NN|NEU|SIN|DEF|NOM//obj//5 .//MAD//punct//1
4.2 Överväganden och förslag;Inträde//NN|NEU|SIN|IND|NOM//obj//1 som//KN//mark//10 medlem//NN|UTR|SIN|IND|NOM//acl:relcl//8 kan//VB|PRS|AKT//aux//12 vägras//VB|INF|SFO//conj//1 med//PP//case//16 hänsyn//NN|UTR|SIN|IND|NOM//fixed//13 till//PP//fixed//13 arten//NN|UTR|SIN|DEF|NOM//obl//12 eller//KN//cc//18 omfattningen//NN|UTR|SIN|DEF|NOM//conj//16 av//PP//case//21 föreningens//NN|UTR|SIN|DEF|GEN//nmod:poss//21 verksamhet//NN|UTR|SIN|IND|NOM//nmod//18 eller//KN//cc//24 föreningens//NN|UTR|SIN|DEF|GEN//nmod:poss//24 syfte//NN|NEU|SIN|IND|NOM//conj//21 eller//KN//cc//27 annan//JJ|POS|UTR|SIN|IND|NOM//amod//27 orsak//NN|UTR|SIN|IND|NOM//conj//24 ,//MID//punct//12 3//RG|NOM//nummod//30 kap.//NN|AN//nmod//33 1//RG|NOM//nummod//32 §//NN|AN//nmod//33 föreningslagen//NN|UTR|SIN|DEF|NOM//obl//12 .//MAD//punct//1
4.2 Överväganden och förslag;Vi//PN|UTR|PLU|DEF|SUB//nsubj//36 bedömer//VB|PRS|AKT//parataxis//1 att//SN//mark//40 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 inte//AB//advmod//40 finns//VB|PRS|SFO//ccomp//36 hinder//NN|NEU|PLU|IND|NOM//nsubj//40 mot//PP//mark//44 att//IE//mark//44 ställa//VB|INF|AKT//acl//41 upp//PL//compound:prt//44 villkor//NN|NEU|PLU|IND|NOM//obj//44 om//PP//mark//51 att//SN//mark//51 sökanden//NN|UTR|SIN|DEF|NOM//nsubj//51 skall//VB|PRS|AKT//aux//51 tillhöra//VB|INF|AKT//advcl//44 någon//DT|UTR|SIN|IND//det//54 viss//JJ|POS|UTR|SIN|IND|NOM//amod//54 kategori//NN|UTR|SIN|IND|NOM//obj//51 eller//KN//cc//57 att//IE//mark//57 begränsa//VB|INF|AKT//conj//51 antalet//NN|NEU|SIN|DEF|NOM//nmod//59 medlemmar//NN|UTR|PLU|IND|NOM//obj//57 med//PP//case//64 hänsyn//NN|UTR|SIN|IND|NOM//fixed//60 till//PP//fixed//60 antalet//NN|NEU|SIN|DEF|NOM//nmod//64 lägenheter//NN|UTR|PLU|IND|NOM//obl//57 (//PAD//punct//66 jfr//VB|AN//parataxis//40 t.ex.//AB|AN//advmod//66 Rodhe//PM|NOM//obj//66 ,//MID//punct//70 Knut//PM|NOM//conj//68 ,//MID//punct//72 Föreningslagen//NN|UTR|SIN|DEF|NOM//conj//68 ,//MID//punct//72 8//RG|NOM//nummod//75 uppl//NN|AN//conj//68 .//MAD//punct//66 ,//MID//punct//78
4.2 Överväganden och förslag;1988//RG|NOM//nummod//82 ,//MID//punct//78 s.//NN|AN//nmod//81 37//RG|NOM//nummod//78 ff//AB|AN//obl//40 .//MAD//punct//36
4.2 Överväganden och förslag;och//KN//cc//85 Mallmén//PM|NOM//conj//36 ,//MID//punct//87 Anders//PM|NOM//conj//85 ,//MID//punct//87 Lagen//NN|UTR|SIN|DEF|NOM//conj//85 om//PP//case//92 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 föreningar//NN|UTR|PLU|IND|NOM//nmod//89 ,//MID//punct//89 2//RG|NOM//nummod//95 uppl//NN|AN//nmod//89 .//MAD//punct//36 ,//MID//punct//98
4.2 Överväganden och förslag;1995//RG|NOM//nummod//1 ,//MID//punct//98 s.//NN|AN//nmod//101 99//RG|NOM//nummod//102 f.//NN|AN//nmod//98 )//PAD//punct//98 .//MAD//punct//1
4.2 Överväganden och förslag;Vi//PN|UTR|PLU|DEF|SUB//nsubj//106 ser//VB|PRS|AKT//parataxis//1 därför//AB//advmod//106 inte//AB//advmod//106 något//DT|NEU|SIN|IND//det//110 behov//NN|NEU|SIN|IND|NOM//obj//106 av//PP//case//112 särregler//NN|UTR|PLU|IND|NOM//nmod//110 –//RG|NOM//punct//118 i//PP//case//118 de//DT|UTR/NEU|PLU|DEF//det//118 här//AB//advmod//117 diskuterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//118 hänseendena//NN|NEU|PLU|DEF|NOM//obl//106 –//RG|NOM//punct//122 för//PP//case//122 kooperativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//122 hyresrättsföreningar//NN|UTR|PLU|IND|NOM//conj//118 .//MAD//punct//106
4.2 Överväganden och förslag;Slutligen//AB//advmod//2 bör//VB|PRS|AKT//aux//2 nämnas//VB|INF|SFO//ROOT//2 att//SN//mark//8 SKB//PM|NOM//nsubj//8 i//PP//case//7 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//7 stadgar//NN|UTR|PLU|IND|NOM//nmod//4 har//VB|PRS|AKT//dep//2 en//DT|UTR|SIN|IND//det//10 begränsning//NN|UTR|SIN|IND|NOM//obj//8 så//AB//mark//16 att//SN//fixed//11 endast//AB//advmod//15 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 personer//NN|UTR|PLU|IND|NOM//nsubj:pass//16 antas//VB|PRS|SFO//advcl//8 som//KN//mark//18 medlemmar//NN|UTR|PLU|IND|NOM//xcomp//16 .//MAD//punct//2
4.2 Överväganden och förslag;Något//DT|NEU|SIN|IND//det//21 hinder//NN|NEU|SIN|IND|NOM//obj//36 mot//PP//case//25 ett//DT|NEU|SIN|IND//det//25 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//25 förbud//NN|NEU|SIN|IND|NOM//nmod//21 kan//VB|PRS|AKT//aux//36 vi//PN|UTR|PLU|DEF|SUB//nsubj//36 ,//MID//punct//30 som//HP|-|-|-//nsubj//30 framgått//VB|SUP|AKT//acl:relcl//27 av//PP//case//33 det//DT|NEU|SIN|DEF//det//33 sagda//PC|PRF|UTR/NEU|SIN|DEF|NOM//obl:agent//30 ,//MID//punct//36 inte//AB//advmod//36 se//VB|INF|AKT//parataxis//2 .//MAD//punct//36
4.2 Överväganden och förslag;Vi//PN|UTR|PLU|DEF|SUB//nsubj//39 anser//VB|PRS|AKT//parataxis//36 emellertid//AB//advmod//39 inte//AB//advmod//39 att//SN//mark//47 någon//DT|UTR|SIN|IND//det//45 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//45 begränsning//NN|UTR|SIN|IND|NOM//nsubj:pass//47 bör//VB|PRS|AKT//aux//47 ställas//VB|INF|SFO//ccomp//39 upp//PL//compound:prt//47 i//PP//case//50 författning//NN|UTR|SIN|IND|NOM//obl//47 .//MID//punct//39
4.2 Överväganden och förslag;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//53 beror//VB|PRS|AKT//conj//2 dels//KN//advmod//53 på//PP//case//57 föreningens//NN|UTR|SIN|DEF|GEN//nmod:poss//57 möjligheter//NN|UTR|PLU|IND|NOM//obl//53 att//IE//mark//60 själv//JJ|POS|UTR|SIN|IND|NOM//advmod//60 göra//VB|INF|AKT//acl//57 begränsningen//NN|UTR|SIN|DEF|NOM//obj//60 ,//MID//punct//57 dels//KN//advmod//66 på//PP//case//66 vårt//PS|NEU|SIN|DEF//nmod:poss//66 ställningstagande//NN|NEU|SIN|IND|NOM//appos//57 i//PP//case//69 avsnitt//NN|NEU|SIN|IND|NOM//nmod//69 3.2.1//RG|NOM//nmod//66 att//SN//mark//76 en//DT|UTR|SIN|IND//det//73 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//73 hyresrättsförening//NN|UTR|SIN|IND|NOM//nsubj//76 skall//VB|PRS|AKT//aux//76 kunna//VB|INF|AKT//aux//76 ha//VB|INF|AKT//acl//66 till//PP//case//78 ändamål//NN|NEU|SIN|IND|NOM//obl//76 att//IE//mark//80 hyra//VB|INF|AKT//advcl//76 ut//PL//compound:prt//80 lokaler//NN|UTR|PLU|IND|NOM//obj//80 till//PP//case//85 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//85 medlemmar//NN|UTR|PLU|IND|NOM//obl//80 .//MAD//punct//53
4.2 Överväganden och förslag;Domstols//JJ|POS|UTR|SIN|IND|NOM//amod//1 prövning//NN|UTR|SIN|IND|NOM//ROOT//1 av//PP//case//4 vägrat//PC|PRF|NEU|SIN|IND|NOM//amod//4 medlemskap//NN|NEU|SIN|IND|NOM//nmod//1
4.2 Överväganden och förslag;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//13 som//HP|-|-|-//nsubj//3 är//VB|PRS|AKT//cop//3 missnöjd//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//0 med//PP//mark//7 att//IE//mark//7 ha//VB|INF|AKT//aux//7 vägrats//VB|SUP|SFO//advcl//3 medlemskap//NN|NEU|SIN|IND|NOM//obj//7 i//PP//case//12 en//DT|UTR|SIN|IND//det//12 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//12 förening//NN|UTR|SIN|IND|NOM//nmod//8 får//VB|PRS|AKT//ROOT//13 stämma//VB|INF|AKT//amod//15 föreningen//NN|UTR|SIN|DEF|NOM//obj//13 vid//PP//case//18 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//18 domstol//NN|UTR|SIN|IND|NOM//obl//13 .//MAD//punct//13
4.2 Överväganden och förslag;Där//AB//advmod//23 får//VB|PRS|AKT//aux//23 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//23 missnöjde//VB|INF|AKT//conj//13 yrka//VB|INF|AKT//xcomp//23 att//SN//mark//27 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//27 fastställer//VB|PRS|AKT//ccomp//23 att//SN//mark//30 han//PN|UTR|SIN|DEF|SUB//nsubj//30 har//VB|PRS|AKT//ccomp//27 rätt//PL//obj//30 att//IE//mark//33 bli//VB|INF|AKT//acl//31 medlem//NN|UTR|SIN|IND|NOM//xcomp//33 .//MAD//punct//13
4.2 Överväganden och förslag;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//51 som//HP|-|-|-//nsubj//39 har//VB|PRS|AKT//aux//39 förvärvat//VB|SUP|AKT//acl:relcl//36 en//DT|UTR|SIN|IND//det//41 bostadsrätt//NN|UTR|SIN|IND|NOM//obj//39 men//KN//cc//43 vägrats//VB|SUP|SFO//conj//39 medlemskap//NN|NEU|SIN|IND|NOM//obj//43 i//PP//case//47 en//DT|UTR|SIN|IND//det//47 bostadsrättsförening//NN|UTR|SIN|IND|NOM//obl//43 kan//VB|PRS|AKT//aux//51 i//PP//advmod//51 stället//NN|NEU|SIN|DEF|NOM//fixed//49 hänskjuta//VB|INF|AKT//parataxis//13 frågan//NN|UTR|SIN|DEF|NOM//obj//51 till//PP//case//54 hyresnämnden//NN|UTR|SIN|DEF|NOM//obl//51 ,//MID//punct//51 2//RG|NOM//nummod//57 kap.//NN|AN//nmod//60 10//RG|NOM//nummod//59 §//NN|AN//nmod//60 BRL//PM|NOM//obl//51 .//MAD//punct//51
4.2 Överväganden och förslag;En//DT|UTR|SIN|IND//det//63 möjlighet//NN|UTR|SIN|IND|NOM//obj//13 är//VB|PRS|AKT//cop//63 givetvis//AB//advmod//63 att//IE//mark//67 öppna//VB|INF|AKT//acl//63 denna//DT|UTR|SIN|DEF//det//69 väg//NN|UTR|SIN|IND|NOM//obj//67 också//AB//advmod//72 för//PP//case//72 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//67 som//HP|-|-|-//nsubj//75 har//VB|PRS|AKT//aux//75 vägrats//VB|SUP|SFO//acl:relcl//72 medlemskap//NN|NEU|SIN|IND|NOM//obj//75 i//PP//case//80 en//DT|UTR|SIN|IND//det//80 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//80 hyresrättsförening//NN|UTR|SIN|IND|NOM//obl//75 .//MAD//punct//13
4.2 Överväganden och förslag;Vår//PS|UTR|SIN|DEF//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//nsubj//8 är//VB|PRS|AKT//cop//8 dock//AB//advmod//8 att//SN//mark//8 så//AB//advmod//8 inte//AB//advmod//8 bör//VB|PRS|AKT//aux//8 ske//VB|INF|AKT//ROOT//8 .//MAD//punct//8
4.2 Överväganden och förslag;Vi//PN|UTR|PLU|DEF|SUB//nsubj//12 har//VB|PRS|AKT//aux//12 tagit//VB|SUP|AKT//parataxis//8 ställning//NN|UTR|SIN|IND|NOM//obj//12 för//PP//mark//21 att//SN//mark//21 en//DT|UTR|SIN|IND//det//18 fast//JJ|POS|UTR|SIN|IND|NOM//amod//18 koppling//NN|UTR|SIN|IND|NOM//nsubj//21 inte//AB//advmod//21 skall//VB|PRS|AKT//aux//21 finnas//VB|INF|SFO//advcl//12 mellan//PP//case//23 andels-//NN|NEU|-|-|SMS//obl//21 och//KN//cc//25 nyttjanderätten//NN|UTR|SIN|DEF|NOM//conj//23 .//MAD//punct//12
4.2 Överväganden och förslag;Skälen//NN|NEU|PLU|DEF|NOM//nsubj//28 framstår//VB|PRS|AKT//conj//12 inte//AB//advmod//28 som//KN//mark//32 särskilt//AB//advmod//32 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//28 för//PP//mark//37 att//SN//mark//37 hyresnämnden//NN|UTR|SIN|DEF|NOM//nsubj//37 skall//VB|PRS|AKT//aux//37 pröva//VB|INF|AKT//advcl//28 medlemskapet//NN|NEU|SIN|DEF|NOM//obj//37 i//PP//case//40 fall//NN|NEU|PLU|IND|NOM//obl//37 där//HA//advmod//49 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//49 över//PP//advmod//49 huvud//NN|NEU|SIN|IND|NOM//fixed//43 taget//PC|PRF|NEU|SIN|IND|NOM//fixed//43 inte//AB//advmod//49 har//VB|PRS|AKT//aux//49 varit//VB|SUP|AKT//cop//49 aktuellt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//40 att//IE//mark//56 i//PP//advmod//56 samband//NN|NEU|SIN|IND|NOM//fixed//51 med//PP//fixed//51 inträde//NN|NEU|SIN|IND|NOM//fixed//53 också//AB//advmod//56 upplåta//VB|INF|AKT//csubj//49 hyresrätt//NN|UTR|SIN|IND|NOM//obj//56 .//MAD//punct//28
4.2 Överväganden och förslag;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 bör//VB|PRS|AKT//aux//2 påpekas//VB|INF|SFO//ROOT//2 att//SN//mark//13 rätten//NN|UTR|SIN|DEF|NOM//nsubj//13 att//IE//mark//6 få//VB|INF|AKT//acl//4 ett//DT|NEU|SIN|IND//det//9 vägrat//PC|PRF|NEU|SIN|IND|NOM//amod//9 medlemskap//NN|NEU|SIN|IND|NOM//obj//6 i//PP//case//12 en//DT|UTR|SIN|IND//det//12 bostadsrättsförening//NN|UTR|SIN|IND|NOM//obl//6 prövat//VB|SUP|AKT//dep//2 förutsätter//VB|PRS|AKT//xcomp//13 att//SN//mark//20 sökanden//NN|UTR|SIN|DEF|NOM//nsubj//20 genom//PP//case//18 övergång//NN|UTR|SIN|IND|NOM//nmod//16 har//VB|PRS|AKT//aux//20 förvärvat//VB|SUP|AKT//ccomp//14 en//DT|UTR|SIN|IND//det//22 bostadsrätt//NN|UTR|SIN|IND|NOM//obj//20 .//MAD//punct//2
4.2 Överväganden och förslag;När//HA//mark//28 en//DT|UTR|SIN|IND//det//27 ny//JJ|POS|UTR|SIN|IND|NOM//amod//27 bostadsrättsförening//NN|UTR|SIN|IND|NOM//nsubj//28 upplåter//VB|PRS|AKT//advcl//32  //_SP////28 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//31 bostadsrätter//NN|UTR|PLU|IND|NOM//nsubj//32 saknar//VB|PRS|AKT//parataxis//2 den//DT|UTR|SIN|DEF//det//34 möjlighet//NN|UTR|SIN|IND|NOM//obj//32 att//IE//mark//36 vända//VB|INF|AKT//acl//34 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//36 till//PP//case//39 hyresnämnden//NN|UTR|SIN|DEF|NOM//obl//36 som//HP|-|-|-//nsubj//43 inte//AB//advmod//43 har//VB|PRS|AKT//aux//43 fått//VB|SUP|AKT//acl:relcl//39 en//DT|UTR|SIN|IND//det//46 bostadsrätt//NN|UTR|SIN|IND|NOM//amod//46 upplåten//PC|PRF|UTR|SIN|IND|NOM//obj//43 och//KN//cc//49 inte//AB//advmod//49 antagits//VB|SUP|SFO//conj//43 som//KN//mark//51 medlem//NN|UTR|SIN|IND|NOM//xcomp//49 .//MAD//punct//2
4.2 Överväganden och förslag;Vårt//PS|NEU|SIN|DEF//nmod:poss//1 ställningstagande//NN|NEU|SIN|IND|NOM//nsubj:pass//4 måste//VB|PRS|AKT//aux//4 också//AB//advmod//4 ses//VB|INF|SFO//ROOT//4 i//PP//case//6 ljuset//NN|NEU|SIN|DEF|NOM//obl//4 av//PP//mark//13 att//SN//mark//13 vi//PN|UTR|PLU|DEF|SUB//nsubj//13 i//PP//case//12 avsnitt//NN|NEU|SIN|IND|NOM//nmod//12 4.2.6//RG|NOM//obl//13 föreslår//VB|PRS|AKT//advcl//4 att//SN//mark//22 hyreslagens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 regler//NN|UTR|PLU|IND|NOM//nsubj//22 om//PP//case//18 överlåtelse//NN|UTR|SIN|IND|NOM//nmod//16 av//PP//case//20 hyresrätt//NN|UTR|SIN|IND|NOM//nmod//18 skall//VB|PRS|AKT//aux//22 gälla//VB|INF|AKT//ccomp//13 .//MAD//punct//4
